PlayerName,Team,Pos,RANK,AVG,The Athletic,Baseball America,Baseball HQ,Baseball Prospectus,CBS Sports,Dynasty Dugout,ESPN,Fangraphs,Fantasy Alarm,Fantasy Six Pack,Fantrax HQ,Just Baseball,MLB Pipeline,NBC Sports,Pitcher List,Prospect361,Prospects Live,Razzball,Rotoballer,Roto- Prospects,Rotowire,The Upside Prospect
"Lagrange, Carlos",NYY,RHP,683,382.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Yan, Ricardo",ARI,RHP,684,382.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rosario, Alfonsin",CLE,OF,685,382.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,395,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Curry, Aidan",TEX,RHP,686,383.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,596,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Barrosa, Jorge",ARI,OF,687,383.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jorge, Dyan",COL,2B/SS,688,383.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"White, Lonnie Jr.",PIT,OF,689,383.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Paulino, Eddinson",TOR,2B/3B/SS,690,383.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Vargas, Marco",NYM,2B/SS,691,383.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pinango, Yohendrick",TOR,OF,692,384.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mace, Tommy",CLE,RHP,693,384.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Vukovich, A.J.",ARI,OF,694,384.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De Los Santos, Johan",PIT,SS,695,385.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Kopp, Ronan",LAD,LHP,696,385.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cappe, Yiddi",MIA,SS,697,385.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"White, Owen",TEX,RHP,698,385.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"May, Aiden",MIA,RHP,699,386.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,573,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Christian, Jakob",SF,OF,700,386.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,424,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Leonard, Eddys",DET,SS,701,387.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Kent, Barrett",LAA,RHP,702,388.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Milbrandt, Karson",MIA,RHP,703,388.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,566,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Holiday, Brian",STL,RHP,704,388.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Wyatt, Hiro",KC,RHP,705,388.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,500,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pan, Wen Hui",PHI,RHP,706,388.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rodriguez, Yovanny",NYM,C,707,388.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Heubeck, Peter",LAD,RHP,708,389.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Severino, Yunior",MIN,1B/3B,709,389.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Nunez, Juan",SD,RHP,710,389.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"McLain, Nick",CHW,OF,711,390.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,472,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hurley, Jack",ARI,OF,712,390.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Newell, Chris",LAD,OF,713,390.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Caron, Josh",SEA,C,714,391.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,561,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Baker, Dru",TB,OF,715,391.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Humphries, Jackson",CLE,LHP,716,391.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,489,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cho, Won-Bin",STL,OF,716,391.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Stovall, Peyton",CIN,2B,716,391.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Figuereo, Gleider",TEX,SS,719,391.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Berry, Jacob",MIA,3B,719,391.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Neely, Jack",CHC,RHP,721,392.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hernandez, Herick",ATL,LHP,722,392.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Giesting, Spencer",ARI,LHP,723,392.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Garcia, Johanfran",BOS,C,724,392.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Baker, Luken",STL,1B,725,392.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Aleman, Franco",CLE,RHP,726,392.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cowles, Benjamin",CHC,2B/SS,727,393.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bright, Trace",BAL,RHP,728,393.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Walton, Tjayy",PHI,OF,729,393.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Siani, Sammy",PIT,OF,730,393.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,487,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Vrieling, Trystan",NYY,RHP,730,393.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Workman, Gage",CHC,3B/SS,732,393.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,562,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jones, Brock",TB,OF,733,393.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Corona, Kenedy",HOU,OF,734,393.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Davalillo, David",TEX,RHP,735,393.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bohorquez, Adrian",MIN,RHP,736,393.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,529,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Suisbel, Luis",SEA,3B,737,394.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Tredwell, Alonzo",HOU,RHP,737,394.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Wilson, Peyton",KC,2B,739,394.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gusto, Ryan",HOU,RHP,740,394.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Kavadas, Niko",LAA,1B,740,394.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mervis, Matt",MIA,1B,742,395.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hamel, Dominic",NYM,RHP,743,395.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hoglund, Gunnar",ATH,RHP,744,395.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,483,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Messinger, Zach",NYY,RHP,745,395.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Kuehler, Cade",ATL,RHP,746,396.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,586,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Reyes, Raudy",ATL,RHP,747,396.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ozuna, Darwin",ATL,OF,748,396.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,557,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Martinez, Gabriel",TOR,OF,749,396.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Beck, Jordan",COL,OF,750,396.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Allsup, Chase",BAL,RHP,750,396.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,499,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Thorpe, Drew",CHW,RHP,752,396.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Larson, Blake",CHW,LHP,753,396.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,535,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rodriguez, Manuel",MIL,RHP,754,396.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Stephan, Josh",TEX,RHP,755,396.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Frederick, Carter",KC,OF,755,396.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Acker, Dane",TEX,RHP,757,397.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,519,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sims, Landon",ARI,RHP,758,397.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Polanco, Cristopher",TOR,SS,759,397.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Calcano, Warren",KC,SS,760,398.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Andujar, Ashly",COL,SS,761,398.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De La Cruz, Felipe",NYM,LHP,762,398.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cabada, Juan",CHC,SS,763,398.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,401,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hidalgo, Kelvin",COL,3B/SS,764,399.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Overn, Austin",BAL,OF,765,399.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,492,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ehrhard, Zach",BOS,OF,766,399.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,543,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Laverde, Dario",LAA,C,767,399.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,445,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Antonacci, Sam",CHW,2B/SS,768,399.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,528,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Santos, Dahian",TOR,RHP,769,399.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De La Cruz, Alessander",COL,OF,770,399.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Smith, Cade",NYY,RHP,771,400.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,559,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hernaiz, Darnell",ATH,3B/SS,772,400.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Festa, David",MIN,RHP,773,401.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Shim, Jun-Seok",MIA,RHP,774,401.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ziehl, Gage",NYY,RHP,774,401.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cortesia, Brayan",WAS,SS,776,401.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,551,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Smith, Parker",HOU,RHP,777,402.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Diaz, Wilman",LAD,SS,778,402.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Wolf, Jackson",PIT,LHP,779,402.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Exposito, E.J.",ATL,2B/SS,780,403.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Henry, Cole",WAS,RHP,781,403.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"O'Rae, Dylan",MIL,2B/OF,782,403.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Luciano, Waner",HOU,3B,783,404.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Seymour, Bob",TB,1B,784,404.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hill, Jaden",COL,RHP,785,404.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Franklin, Christian",CHC,OF,786,404.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Radney, Adriel",ARI,OF,787,404.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,577,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Tavera, Braylin",BAL,OF,788,404.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gil, John",ATL,SS,789,404.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Miller, Jacob",MIA,RHP,790,405.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cuevas, Elis",BAL,OF,791,405.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Elbis, Joe",ARI,RHP,791,405.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Guilarte, Daniel",MIL,SS,793,405.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rosario, Eguy",SD,2B,794,405.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gentry, Tyler",KC,OF,795,405.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Tomas, Juan",CHC,SS,795,405.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Paniagua, Inohan",STL,RHP,797,405.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jones, Brendan",NYY,OF,798,406.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Kloffenstein, Adam",STL,RHP,799,406.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Honeyman, Travis",STL,OF,800,406.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,283,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Almeyda, Luis",BAL,SS,801,406.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Canterino, Matt",MIN,RHP,802,406.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De Jesus, Alex",TOR,SS,803,407.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rodriguez, Jesus",NYY,C,804,407.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Prieto, Cesar",STL,SS,805,407.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cranton, Hunter",SEA,RHP,806,408.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Acuna, Jose",CIN,RHP,806,408.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jimenez, Leo",TOR,SS,808,408.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Almonte, Ariel",CIN,OF,809,408.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Chen, Po-Yu",PIT,RHP,810,408.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Adams, Jordyn",LAA,OF,811,408.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Simon, Ronny",TB,2B,812,409.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rosario, Jerming",LAD,RHP,813,409.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Duran, Carlos",LAD,RHP,814,409.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bednar, Will",SF,RHP,815,409.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Murphy, Ryan",SF,RHP,816,409.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Martinez, Angel",CLE,2B,817,409.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sasaki, Shane",MIA,OF,818,409.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
